id,name,address,rating,rating_n,accounting,airport,amusement_park,aquarium,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bowling_alley,bus_station,cafe,campground,car_dealer,car_rental,car_repair,car_wash,casino,cemetery,church,city_hall,clothing_store,convenience_store,courthouse,dentist,department_store,doctor,drugstore,electrician,electronics_store,embassy,fire_station,florist,funeral_home,furniture_store,gas_station,gym,hair_care,hardware_store,hindu_temple,home_goods_store,hospital,insurance_agency,jewelry_store,laundry,lawyer,library,light_rail_station,liquor_store,local_government_office,locksmith,lodging,meal_delivery,meal_takeaway,mosque,movie_rental,movie_theater,moving_company,museum,night_club,painter,park,parking,pet_store,pharmacy,physiotherapist,plumber,police,post_office,primary_school,real_estate_agency,restaurant,roofing_contractor,rv_park,school,secondary_school,shoe_store,shopping_mall,spa,stadium,storage,store,subway_station,supermarket,synagogue,taxi_stand,tourist_attraction,train_station,transit_station,travel_agency,university,veterinary_care,zoo,time_spent_1,time_spent_2,X1_1,X1_2,X1_3,X1_4,X1_5,X1_6,X1_7,X1_8,X1_9,X1_10,X1_11,X1_12,X1_13,X1_14,X1_15,X1_16,X1_17,X1_18,X1_19,X1_20,X1_21,X1_22,X1_23,X1_24,X2_1,X2_2,X2_3,X2_4,X2_5,X2_6,X2_7,X2_8,X2_9,X2_10,X2_11,X2_12,X2_13,X2_14,X2_15,X2_16,X2_17,X2_18,X2_19,X2_20,X2_21,X2_22,X2_23,X2_24,X3_1,X3_2,X3_3,X3_4,X3_5,X3_6,X3_7,X3_8,X3_9,X3_10,X3_11,X3_12,X3_13,X3_14,X3_15,X3_16,X3_17,X3_18,X3_19,X3_20,X3_21,X3_22,X3_23,X3_24,X4_1,X4_2,X4_3,X4_4,X4_5,X4_6,X4_7,X4_8,X4_9,X4_10,X4_11,X4_12,X4_13,X4_14,X4_15,X4_16,X4_17,X4_18,X4_19,X4_20,X4_21,X4_22,X4_23,X4_24,X5_1,X5_2,X5_3,X5_4,X5_5,X5_6,X5_7,X5_8,X5_9,X5_10,X5_11,X5_12,X5_13,X5_14,X5_15,X5_16,X5_17,X5_18,X5_19,X5_20,X5_21,X5_22,X5_23,X5_24,X6_1,X6_2,X6_3,X6_4,X6_5,X6_6,X6_7,X6_8,X6_9,X6_10,X6_11,X6_12,X6_13,X6_14,X6_15,X6_16,X6_17,X6_18,X6_19,X6_20,X6_21,X6_22,X6_23,X6_24,X7_1,X7_2,X7_3,X7_4,X7_5,X7_6,X7_7,X7_8,X7_9,X7_10,X7_11,X7_12,X7_13,X7_14,X7_15,X7_16,X7_17,X7_18,X7_19,X7_20,X7_21,X7_22,X7_23,X7_24
ChIJ40AWmGJ3ykwRu3XFlBLdiHI,Mama Pho,"10 Kellogg Road, Essex Junction",4.4,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,20,20,20,20,17,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,35,35,35,32,29,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,26,20,17,32,64,79,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,91,2,2,14,50,91,100,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,14,23,29,38,44,47,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,23,23,20,26,44,47,20,0,0,0,0
ChIJmTDerFt3ykwROX2MYrMu8Zc,Subway,"159 Pearl Street, Essex Junction",4.1,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,8,23,56,88,80,50,33,29,37,51,50,26,0,0,0,0,0,0,0,0,0,0,0,0,26,46,66,77,73,61,50,52,61,61,60,49,0,0,0,0,0,0,0,0,0,0,0,0,16,23,50,100,56,22,15,16,27,36,23,4,0,0,0,0,0,0,0,0,0,0,0,0,27,55,83,95,84,61,41,36,41,45,40,27,0,0,0,0,0,0,0,0,0,0,0,0,30,50,68,80,80,68,53,44,50,59,47,21,0,0,0,0,0,0,0,0,0,0,0,0,11,30,54,74,81,71,50,34,34,37,23,5,0,0,0,0,0,0,0,0,0,0,0,0,4,10,22,39,46,35,20,13,13,12,9,3,0,0,0
ChIJN7hi6mJ3ykwRTmwbJ3gtKoQ,McDonald's,"106 Pearl Street, Essex Junction",3.5,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,2,10,21,36,52,66,73,72,65,55,47,45,45,47,45,38,27,16,0,0,0,0,0,0,10,25,31,27,31,50,73,83,74,57,45,45,51,54,50,37,22,9,0,0,0,0,0,0,8,21,37,56,71,80,81,75,67,60,56,54,54,52,47,36,22,9,0,0,0,0,0,0,10,24,34,39,53,85,93,62,37,37,48,58,63,61,52,40,26,15,0,0,0,0,0,0,2,11,25,45,66,85,97,100,94,87,85,88,92,89,75,54,31,13,0,0,0,0,0,0,3,9,19,32,46,60,71,76,75,69,61,56,56,59,61,54,40,22,0,0,0,0,0,0,5,12,18,22,26,36,50,59,52,40,38,45,51,51,42,29,16,6
ChIJAzYkc153ykwRZuJrxJx_lRE,Wendy's,"110 Pearl Street, Essex Junction",3.6,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,10,13,13,18,35,61,75,65,49,48,58,60,47,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,53,65,65,55,45,46,57,60,0,0,0,0,0,0,0,0,0,0,0,7,17,31,47,62,71,71,61,47,43,58,57,35,21,0,0,0,0,0,0,0,0,0,0,11,19,19,25,50,76,80,62,48,53,65,68,55,34,0,0,0,0,0,0,0,0,0,0,10,20,33,47,60,70,72,68,59,52,55,65,66,49,24,0,0,0,0,0,0,0,0,0,10,15,21,35,58,84,100,94,73,56,54,61,61,45,24,0,0,0,0,0,0,0,0,0,1,4,8,16,29,47,61,63,54,44,41,39,31,17,0,0,0
ChIJQ2x6J1x3ykwRLTTyrmc2a7k,Dunkin',"122 Pearl Street, Essex Junction",3.6,190,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,11,31,54,65,58,42,31,29,30,27,20,11,3,0,0,0,0,0,0,0,0,0,0,1,20,48,61,57,51,46,34,23,24,30,31,22,9,0,0,0,0,0,0,0,0,0,0,1,16,42,64,63,48,38,35,33,31,30,22,11,1,0,0,0,0,0,0,0,0,0,0,4,22,48,66,61,42,35,40,40,31,27,24,17,9,0,0,0,0,0,0,0,0,0,0,4,22,47,67,70,62,52,45,41,39,36,30,21,10,0,0,0,0,0,0,0,0,0,0,1,15,38,64,89,100,82,55,43,41,33,19,6,1,0,0,0,0,0,0,0,0,0,0,1,1,7,30,55,62,52,44,39,31,24,15,6,1,0,0,0,0,0
ChIJqYMAIlx3ykwROgJkYMvAmws,KFC,"126 Pearl Street, Essex Junction",3.2,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,13,38,65,65,45,38,49,63,65,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,39,69,64,35,28,46,66,68,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,31,59,61,38,32,50,74,82,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,36,58,66,58,55,61,66,60,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,42,69,74,65,67,85,100,96,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,70,93,81,63,73,96,93,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,50,53,42,46,61,71,64,46,0,0,0,0
ChIJwXP7jyt3ykwRQwreQw6CUiA,The Scale,"137 Pearl Street Suite 3, Essex Junction",4.8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45,0,0,0,0,0,0,0,0,0,0,0,17,19,6,12,31,53,58,43,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,13,18,33,50,59,55,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,28,29,47,72,83,72,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,27,39,50,57,57,47,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,21,28,47,74,95,100,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,34,46,57,66,77,85,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,36,70,95,91,63,31,13,0,0,0,0
ChIJxfz-gl53ykwRBSz6Cdmqx5g,Viet Thai,"118 Pearl Street, Essex Junction",4.4,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,18,18,8,0,0,8,24,43,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,13,5,0,5,35,75,62,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,16,5,0,8,21,35,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,16,2,0,16,64,100,62,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,13,13,18,32,35,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJf2IPSY54ykwRkAmHHALtN7w,Moe's Southwest Grill,"85 Retail Way, Williston",3.7,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,18,40,39,20,16,24,30,30,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,38,46,32,22,26,32,31,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,50,44,27,25,38,50,46,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,47,39,28,28,37,44,41,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,61,59,43,26,24,45,70,64,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,66,100,93,60,44,53,62,53,31,0,0,0,0,0,0,0,0,0,0,0,0,0,13,35,60,67,50,29,23,27,26,18,0,0,0,0
ChIJi51VB153ykwRFcroTz4XeJg,Vespa's Pizza Pasta & Deli,"99 Pearl Street, Essex Junction",4.2,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,26,15,10,21,36,32,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,49,41,15,9,21,30,27,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,30,18,21,35,47,47,33,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,49,55,30,13,29,78,100,55,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,41,35,23,9,12,38,66,58,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,23,20,27,43,46,32,13,0,0,0,0
ChIJ41mR_2B3ykwRmPzloLGxCoE,"Asian Mart (Fresh vegetables, Japanese, Korean, Indian, Thai, Vietnam)","60D Pearl Street, Essex Junction",4.6,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,11,25,40,48,44,35,33,35,31,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,34,44,31,19,27,42,45,32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,35,44,48,47,41,32,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,20,20,23,30,34,48,67,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,37,44,41,52,79,87,70,72,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,69,75,75,86,100,96,74,44,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,35,51,54,46,49,68,71,42,13,0,0,0,0
ChIJBf8f-WB3ykwRzv7Nui9e7zU,Essex Junction Grand Buffet,"66 Pearl Street, Essex Junction",4,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,47,44,25,16,27,47,57,46,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,45,39,21,19,31,44,48,41,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,51,62,38,28,43,60,60,42,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,40,54,54,46,52,77,94,79,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,93,92,74,79,81,96,100,67,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,40,50,69,70,53,43,47,44,24,0,0,0
ChIJBeUMnmJ3ykwRAArhqOWf1D4,Domino's Pizza,"58A Pearl Street, Essex Junction",3.6,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,11,2,1,11,33,50,48,33,20,18,18,16,9,2,0,0,0,0,0,0,0,0,0,0,1,11,20,29,30,26,25,51,100,98,59,48,50,34,0,0,0,0,0,0,0,0,0,0,5,22,31,30,22,19,23,29,30,23,13,6,5,2,0,0,0,0,0,0,0,0,0,0,9,25,37,43,36,25,23,45,80,93,81,65,44,20,0,0,0,0,0,0,0,0,0,0,9,25,45,52,51,55,62,68,65,58,45,30,16,5,1,0,0,0,0,0,0,0,0,0,20,43,54,48,36,34,47,59,61,51,38,29,20,11,1,0,0,0,0,0,0,0,0,0,1,4,9,15,19,23,30,47,69,79,72,65,69,59
ChIJf0EqYPp4ykwR5Ypld0VZJhw,Vermont Tap House,"22 Merchants Row, Williston",4.2,1129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,19,29,32,28,23,26,35,41,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,28,20,17,23,35,40,31,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,33,29,23,25,36,46,45,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,35,36,26,17,21,35,47,45,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,56,63,46,40,59,84,98,93,71,43,0,0,0,0,0,0,0,0,0,0,0,0,0,40,76,98,95,80,77,90,100,89,62,39,0,0,0,0,0,0,0,0,0,0,0,0,0,28,48,66,59,46,47,53,53,44,29,0,0,0
ChIJu5KmQlR4ykwRU6L3834rCUI,The Scale,"373 Blair Park Road, Williston",4.7,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,57,92,90,55,30,26,25,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,52,44,41,58,78,76,53,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,70,80,73,60,65,82,67,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,76,70,30,16,27,41,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,100,86,67,69,65,52,36,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,36,44,38,29,27,27,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,21,27,28,25,19,11,5,0,0,0,0
ChIJq0cxyc55ykwRDgPvKBEB2mU,Subway,"500 Essex Road, Williston",3.8,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,18,35,52,63,65,54,38,21,12,18,25,10,0,0,0,0,0,0,0,0,0,0,0,0,33,33,34,55,80,83,61,39,29,26,20,12,0,0,0,0,0,0,0,0,0,0,0,0,25,28,36,69,87,64,43,44,48,43,30,16,0,0,0,0,0,0,0,0,0,0,0,0,27,41,43,62,100,88,56,45,41,36,29,21,0,0,0,0,0,0,0,0,0,0,0,0,13,26,46,69,79,68,49,39,43,49,46,34,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,19,42,73,62,33,30,43,48,37,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,19,26,30,29,27,21,15,8,1,0,0,0,0
ChIJIyevR9h5ykwRWkeNUQqYkA4,Rocky's NY Pizza & Ice Cream,"39 Park Street, Essex Junction",4.2,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,1,11,26,41,41,30,23,29,38,36,23,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,29,23,25,37,50,58,55,42,27,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,39,32,18,22,41,57,50,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,49,52,41,29,33,51,63,51,26,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,23,32,38,40,40,61,100,78,25,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,31,43,50,54,67,86,87,61,26,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36,63,42,25,37,54,61,52,34,16,0,0,0
ChIJ6da0oS55ykwRHkrJeXc4SNw,MARK BBQ,"34 Park Street Suite 9, Essex Junction",4.7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,25,21,33,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,30,11,27,52,45,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,96,100,95,92,82,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJGUDUJ2d5ykwR8GMkgi4F16w,The Food Bar,"34 Park Street, Essex Junction",4.2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,28,50,57,57,50,35,21,21,35,57,85,100,0,0,0,0,0,0,0,0,0,0,7,14,28,50,64,71,57,42,28,35,50,57,35,14,0,0,0,0,0,0,0,0,0,0,7,21,21,28,57,78,78,57,42,42,50,50,42,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJJ3FA__l4ykwRJHO9utroHAY,Starbucks,"30 Hawthorne Street Unit 10, Williston",4.2,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,10,21,21,23,31,32,32,37,43,41,31,18,8,3,0,0,0,0,0,0,0,0,1,1,10,20,20,25,35,40,39,36,34,33,31,24,15,7,0,0,0,0,0,0,0,0,0,5,20,26,20,28,47,55,47,36,33,37,36,29,17,8,0,0,0,0,0,0,0,0,5,11,20,29,36,38,37,38,43,45,38,28,25,22,12,3,0,0,0,0,0,0,0,0,3,9,17,24,30,36,45,52,52,52,53,52,45,33,20,10,0,0,0,0,0,0,0,0,3,7,14,25,40,59,76,89,96,100,96,85,65,41,21,9,0,0,0,0,0,0,0,0,1,0,4,11,25,43,59,67,67,59,50,49,47,25,5,0,0,0,0
ChIJMfDBqPB4ykwRNQEQiH3nKN4,Grazers Restaurant,"192 Boxwood Street, Williston",4,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,60,0,0,0,0,0,0,0,0,0,0,0,13,25,29,21,14,19,33,40,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,41,35,23,25,32,38,38,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,26,24,20,22,36,49,44,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,38,39,38,38,42,45,36,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,58,67,52,39,47,64,69,52,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,36,73,100,98,85,85,94,94,73,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12,42,67,57,35,31,36,33,22,0,0,0,0
